,0.456321,0.175040
,0.456416,0.179981
,0.439493,0.180184
,0.439372,0.175264
,0.509068,0.344674
,0.509003,0.338075
,0.525701,0.344381
,0.525635,0.337897
,0.508944,0.330070
,0.525555,0.329890
,0.555253,0.343822
,0.555102,0.337390
,0.541200,0.337695
,0.541292,0.344129
,0.554997,0.329458
,0.541100,0.329682
,0.541028,0.310888
,0.541053,0.320602
,0.554981,0.320426
,0.554963,0.310734
,0.525446,0.311043
,0.525484,0.320728
,0.508790,0.311180
,0.508854,0.320888
,0.508754,0.301465
,0.525416,0.301336
,0.508704,0.291740
,0.525367,0.291586
,0.554951,0.301029
,0.540998,0.301169
,0.554934,0.291282
,0.540960,0.291418
,0.540918,0.271876
,0.540935,0.281663
,0.554912,0.281527
,0.554886,0.271733
,0.525285,0.272054
,0.525305,0.281810
,0.508630,0.281951
,0.508609,0.272178
,0.508561,0.262395
,0.525252,0.262262
,0.508504,0.252674
,0.525178,0.252464
,0.554862,0.261914
,0.540871,0.262083
,0.554861,0.252078
,0.540816,0.252263
,0.540698,0.232714
,0.540779,0.242485
,0.554828,0.242270
,0.554719,0.232416
,0.525041,0.233025
,0.525107,0.242697
,0.508413,0.242949
,0.508337,0.233290
,0.508269,0.223624
,0.524964,0.223332
,0.508187,0.214278
,0.524838,0.213888
,0.554529,0.222535
,0.540549,0.222919
,0.554330,0.212923
,0.540389,0.213362
,0.540001,0.196335
,0.540199,0.204404
,0.554123,0.203910
,0.553915,0.195789
,0.524463,0.196948
,0.524646,0.204971
,0.508025,0.205434
,0.507842,0.197449
,0.507666,0.190631
,0.524302,0.190110
,0.507584,0.184654
,0.524166,0.184113
,0.553715,0.188841
,0.539824,0.189429
,0.553554,0.182776
,0.539669,0.183389
,0.539443,0.172801
,0.539545,0.177942
,0.553409,0.177319
,0.553305,0.172175
,0.523929,0.173603
,0.524033,0.178658
,0.507444,0.179233
,0.507334,0.174207
,0.567011,0.343522
,0.566830,0.337121
,0.577106,0.343278
,0.576915,0.336918
,0.566736,0.329280
,0.576817,0.329107
,0.586102,0.343114
,0.594539,0.343135
,0.594352,0.336759
,0.585900,0.336783
,0.594260,0.328915
,0.585808,0.328980
,0.585821,0.310327
,0.585786,0.319985
,0.594228,0.319895
,0.594274,0.310226
,0.576821,0.310443
,0.576794,0.320088
,0.566711,0.320233
,0.566719,0.310570
,0.566714,0.300871
,0.576818,0.300741
,0.566705,0.291133
,0.576826,0.291000
,0.594290,0.300524
,0.585827,0.300630
,0.594319,0.290799
,0.585853,0.290890
,0.585870,0.271317
,0.585869,0.281119
,0.594345,0.281036
,0.594340,0.271242
,0.576817,0.271450
,0.576837,0.281231
,0.566700,0.281363
,0.566676,0.271577
,0.566680,0.261752
,0.576843,0.261614
,0.566684,0.251914
,0.576820,0.251760
,0.594350,0.261400
,0.585878,0.261488
,0.594343,0.251521
,0.585853,0.251617
,0.585740,0.231798
,0.585812,0.241737
,0.594279,0.241637
,0.594194,0.231692
,0.576701,0.231946
,0.576779,0.241861
,0.566645,0.242033
,0.566539,0.232148
,0.566330,0.222257
,0.576515,0.222037
,0.566144,0.212663
,0.576309,0.212450
,0.594117,0.221735
,0.585604,0.221866
,0.593968,0.212075
,0.585407,0.212258
,0.584889,0.195076
,0.585169,0.203243
,0.593710,0.203054
,0.593404,0.194890
,0.575827,0.195265
,0.576089,0.203426
,0.565914,0.203632
,0.565676,0.195462
,0.565468,0.188460
,0.575606,0.188262
,0.565269,0.182362
,0.575388,0.182147
,0.593116,0.187882
,0.584633,0.188074
,0.592846,0.181755
,0.584394,0.181952
,0.584027,0.171297
,0.584190,0.176454
,0.592614,0.176254
,0.592419,0.171103
,0.575063,0.171533
,0.575208,0.176656
,0.565111,0.176886
,0.564995,0.171781
,0.065309,0.481008
,0.069444,0.482284
,0.067680,0.487544
,0.062634,0.484109
,0.075756,0.483681
,0.074492,0.489748
,0.066020,0.491234
,0.060460,0.486964
,0.073385,0.494228
,0.093152,0.485604
,0.092594,0.492248
,0.083070,0.491303
,0.083890,0.484803
,0.092130,0.497288
,0.082366,0.496189
,0.177522,0.616572
,0.173210,0.606841
,0.167184,0.608927
,0.171329,0.619154
,0.169990,0.598019
,0.164169,0.599391
,0.162133,0.610213
,0.166273,0.621053
,0.159482,0.599804
,0.167385,0.586059
,0.163453,0.584525
,0.162876,0.591312
,0.168216,0.590936
,0.160079,0.582944
,0.158896,0.590663
,0.102479,0.486199
,0.102106,0.492912
,0.111827,0.486707
,0.111635,0.493433
,0.101826,0.497947
,0.111469,0.498465
,0.130611,0.487353
,0.130641,0.494051
,0.121150,0.493792
,0.121213,0.487079
,0.130652,0.499133
,0.121072,0.498836
,0.197783,0.657015
,0.192100,0.646794
,0.186382,0.650180
,0.192102,0.660579
,0.186833,0.636529
,0.180963,0.639769
,0.181855,0.652647
,0.187657,0.663164
,0.176333,0.642162
,0.182044,0.626412
,0.175924,0.629405
,0.171077,0.631673
,0.140018,0.487549
,0.140148,0.494257
,0.149399,0.487657
,0.149719,0.494407
,0.140256,0.499320
,0.149939,0.499406
,0.168280,0.487317
,0.168976,0.494081
,0.159343,0.494341
,0.158826,0.487664
,0.169497,0.499077
,0.159703,0.499318
,0.216519,0.688695
,0.211381,0.692516
,0.218816,0.703220
,0.223884,0.699184
,0.209742,0.678010
,0.204489,0.681726
,0.207239,0.695310
,0.214792,0.706107
,0.200270,0.684474
,0.203624,0.667380
,0.198103,0.671064
,0.193771,0.673764
,0.177653,0.486741
,0.178580,0.493513
,0.186840,0.485955
,0.188007,0.492416
,0.179331,0.498544
,0.189006,0.497229
,0.202041,0.482630
,0.203853,0.488569
,0.196542,0.490620
,0.195027,0.484460
,0.205480,0.492968
,0.197879,0.495188
,0.247640,0.730115
,0.242948,0.734440
,0.250997,0.743174
,0.255938,0.738676
,0.239454,0.720226
,0.234759,0.724468
,0.239149,0.737679
,0.247160,0.746467
,0.230922,0.727648
,0.226771,0.713792
,0.231715,0.709616
,0.222841,0.716844
,0.208227,0.480931
,0.210204,0.486595
,0.213772,0.479385
,0.215912,0.484748
,0.212008,0.490763
,0.217813,0.488723
,0.223572,0.477059
,0.225985,0.481869
,0.221135,0.483194
,0.218858,0.478062
,0.228168,0.485529
,0.223131,0.487030
,0.279759,0.761565
,0.273272,0.766097
,0.280177,0.774230
,0.289826,0.770669
,0.271516,0.753979
,0.266025,0.758547
,0.268509,0.768963
,0.274502,0.776540
,0.261843,0.761719
,0.258654,0.751023
,0.263809,0.746435
,0.254729,0.754327
,0.343333,0.509471
,0.343570,0.515950
,0.360211,0.514022
,0.360087,0.507705
,0.343905,0.523649
,0.360410,0.521605
,0.378763,0.511961
,0.378756,0.505832
,0.378870,0.519506
,0.344391,0.532350
,0.345123,0.541656
,0.361310,0.539734
,0.360784,0.530348
,0.379346,0.537776
,0.378968,0.528231
,0.418562,0.532577
,0.418795,0.523317
,0.398484,0.526100
,0.398428,0.535451
,0.418889,0.515168
,0.398502,0.517538
,0.418892,0.508355
,0.418907,0.502968
,0.398547,0.504494
,0.398514,0.510343
,0.345999,0.550857
,0.362062,0.548922
,0.346968,0.559927
,0.362816,0.557808
,0.379808,0.547065
,0.380223,0.555881
,0.347974,0.568957
,0.348888,0.576588
,0.364276,0.575983
,0.363531,0.566747
,0.381063,0.573930
,0.380600,0.564704
,0.418346,0.569034
,0.418113,0.559839
,0.398587,0.562356
,0.399016,0.571500
,0.418082,0.550964
,0.398449,0.553609
,0.418304,0.541907
,0.398414,0.544723
,0.350751,0.585021
,0.365040,0.585314
,0.352837,0.597835
,0.365972,0.596201
,0.381795,0.583410
,0.382647,0.592934
,0.358108,0.608137
,0.359750,0.614898
,0.372891,0.613252
,0.371720,0.605331
,0.386534,0.610608
,0.383457,0.602361
,0.419993,0.608931
,0.419670,0.598783
,0.400999,0.600735
,0.400609,0.609778
,0.419277,0.588678
,0.400287,0.591065
,0.418762,0.578639
,0.399525,0.581227
,0.359573,0.621982
,0.372978,0.620908
,0.359102,0.630950
,0.372818,0.628577
,0.386444,0.618693
,0.387727,0.627709
,0.360379,0.647744
,0.373280,0.646829
,0.372395,0.638097
,0.359295,0.639742
,0.385581,0.644737
,0.386355,0.637850
,0.418357,0.637530
,0.401822,0.638870
,0.399954,0.645293
,0.417474,0.645849
,0.419497,0.628179
,0.401872,0.629672
,0.420289,0.619025
,0.401226,0.618891
,0.361888,0.653989
,0.374586,0.652977
,0.363292,0.659076
,0.375789,0.658041
,0.388849,0.652143
,0.389746,0.657319
,0.366209,0.665485
,0.378139,0.665567
,0.377260,0.662449
,0.365197,0.662109
,0.391450,0.664933
,0.390686,0.662048
,0.422199,0.662156
,0.405399,0.662498
,0.406134,0.665586
,0.422697,0.665437
,0.421157,0.657735
,0.403755,0.658215
,0.401087,0.652651
,0.419384,0.652513
,0.439056,0.507064
,0.439092,0.501887
,0.439050,0.513728
,0.458893,0.506997
,0.458946,0.501764
,0.458813,0.513558
,0.438934,0.530497
,0.439018,0.521670
,0.458681,0.530237
,0.458746,0.521428
,0.497631,0.525634
,0.478112,0.522798
,0.477991,0.531616
,0.497567,0.534767
,0.497811,0.517355
,0.478318,0.514846
,0.498126,0.504856
,0.478573,0.502775
,0.478460,0.508151
,0.497999,0.510333
,0.438826,0.539653
,0.438779,0.548926
,0.458649,0.539444
,0.458586,0.548879
,0.438649,0.567507
,0.438745,0.558168
,0.458098,0.567861
,0.458387,0.558401
,0.496844,0.562765
,0.477538,0.559734
,0.477076,0.569253
,0.496020,0.572185
,0.497374,0.553510
,0.477899,0.550326
,0.478019,0.540890
,0.497550,0.544181
,0.438584,0.577168
,0.438520,0.587348
,0.457715,0.577478
,0.457255,0.587545
,0.438320,0.607943
,0.438421,0.597647
,0.456412,0.608037
,0.456816,0.597760
,0.493015,0.601830
,0.475112,0.599266
,0.474434,0.609400
,0.492099,0.611642
,0.494013,0.591888
,0.475818,0.589090
,0.476513,0.579005
,0.495054,0.581932
,0.438220,0.618309
,0.438215,0.627852
,0.456072,0.618375
,0.455919,0.627968
,0.438380,0.645060
,0.438273,0.636656
,0.455465,0.645380
,0.455759,0.636813
,0.489046,0.646520
,0.489810,0.638860
,0.473115,0.637724
,0.472620,0.645812
,0.490452,0.630490
,0.473452,0.629065
,0.473837,0.619559
,0.491185,0.621338
,0.438463,0.652517
,0.438557,0.658720
,0.455163,0.652953
,0.454890,0.659110
,0.438483,0.665795
,0.438521,0.663148
,0.454478,0.666206
,0.454663,0.663554
,0.487320,0.667281
,0.487607,0.663562
,0.471954,0.663310
,0.471862,0.666671
,0.487894,0.658995
,0.472080,0.658838
,0.488342,0.653293
,0.472213,0.652956
,0.517513,0.513266
,0.517654,0.507289
,0.517357,0.520551
,0.536474,0.515953
,0.536666,0.509685
,0.536189,0.523661
,0.517069,0.538508
,0.517224,0.529067
,0.535119,0.541919
,0.535762,0.532479
,0.568941,0.538071
,0.553251,0.535346
,0.552078,0.544587
,0.567490,0.547258
,0.570007,0.529372
,0.554036,0.526547
,0.570879,0.515489
,0.554630,0.512589
,0.554432,0.518867
,0.570586,0.521795
,0.516737,0.547807
,0.516135,0.556827
,0.534223,0.550993
,0.533107,0.559813
,0.514044,0.575307
,0.515233,0.565875
,0.530486,0.577992
,0.531884,0.568769
,0.562418,0.574253
,0.547623,0.571357
,0.546141,0.580518
,0.560657,0.583396
,0.564214,0.565257
,0.549130,0.562371
,0.550668,0.553528
,0.565823,0.556296
,0.512685,0.584981
,0.511314,0.594598
,0.529028,0.587423
,0.527666,0.596776
,0.508909,0.613683
,0.510077,0.604166
,0.524923,0.615468
,0.526257,0.606056
,0.555302,0.610603
,0.541585,0.608179
,0.539997,0.617368
,0.553483,0.619579
,0.557059,0.601603
,0.543205,0.599054
,0.544674,0.589820
,0.558832,0.592505
,0.507892,0.623157
,0.507062,0.632036
,0.523762,0.624796
,0.522840,0.633560
,0.505012,0.647425
,0.506181,0.640009
,0.520529,0.648863
,0.521879,0.641491
,0.548923,0.645546
,0.536297,0.643464
,0.535009,0.650575
,0.547660,0.652590
,0.550244,0.637471
,0.537424,0.635437
,0.538611,0.626606
,0.551756,0.628656
,0.503920,0.654135
,0.503154,0.659827
,0.519186,0.655404
,0.518181,0.660922
,0.502223,0.668037
,0.502605,0.664470
,0.517030,0.668711
,0.517483,0.665407
,0.543076,0.669969
,0.544399,0.667652
,0.531661,0.666377
,0.531142,0.669545
,0.545266,0.663548
,0.532485,0.662081
,0.546381,0.658539
,0.533643,0.656776
,0.584345,0.524444
,0.584853,0.518192
,0.583380,0.531961
,0.596051,0.526895
,0.597075,0.520769
,0.594321,0.534407
,0.580009,0.549941
,0.581775,0.540675
,0.589903,0.552310
,0.592109,0.543062
,0.606377,0.556406
,0.608799,0.547256
,0.601077,0.545290
,0.598673,0.554450
,0.611556,0.538527
,0.603677,0.536649
,0.615031,0.530717
,0.620026,0.523651
,0.608249,0.522689
,0.606406,0.528950
,0.578325,0.559111
,0.576669,0.568063
,0.588089,0.561542
,0.586480,0.570541
,0.572562,0.585878
,0.574696,0.576916
,0.582296,0.588086
,0.584541,0.579293
,0.599088,0.583095
,0.592539,0.581315
,0.590237,0.590087
,0.596556,0.591879
,0.601513,0.574342
,0.594580,0.572573
,0.603888,0.565425
,0.596496,0.563559
,0.570391,0.594834
,0.568363,0.603830
,0.579949,0.596897
,0.577668,0.605840
,0.564545,0.621761
,0.566393,0.612784
,0.573666,0.623840
,0.575604,0.614857
,0.589051,0.618615
,0.583203,0.616850
,0.581065,0.625781
,0.586711,0.627508
,0.591511,0.609711
,0.585468,0.607910
,0.587879,0.598935
,0.594045,0.600751
,0.562699,0.630742
,0.560995,0.639471
,0.571775,0.632793
,0.569873,0.641447
,0.558067,0.654761
,0.559466,0.647592
,0.566412,0.656713
,0.568051,0.649528
,0.579493,0.652586
,0.574682,0.651209
,0.572777,0.658273
,0.577216,0.659464
,0.581997,0.644856
,0.576845,0.643271
,0.578974,0.634690
,0.584396,0.636363
,0.556799,0.660697
,0.555726,0.665574
,0.565065,0.662641
,0.562220,0.665010
,0.552838,0.670567
,0.553192,0.667150
,0.559881,0.670626
,0.559966,0.666786
,0.568098,0.670241
,0.569830,0.668580
,0.566228,0.668016
,0.565197,0.670552
,0.571927,0.665002
,0.568193,0.665404
,0.571356,0.664145
,0.573275,0.662349
,0.071361,0.048020
,0.065434,0.047338
,0.078646,0.047891
,0.070839,0.053346
,0.064031,0.052489
,0.078956,0.052898
,0.097319,0.046066
,0.087579,0.046835
,0.097723,0.052138
,0.087992,0.052698
,0.097270,0.067325
,0.086859,0.067361
,0.087700,0.059874
,0.097721,0.059382
,0.077012,0.067051
,0.078141,0.059913
,0.068329,0.066481
,0.061122,0.065835
,0.062470,0.058669
,0.069669,0.059588
,0.107190,0.045380
,0.117099,0.045031
,0.107465,0.051689
,0.117297,0.051388
,0.136991,0.044954
,0.127033,0.044928
,0.137063,0.051292
,0.127181,0.051294
,0.127094,0.066990
,0.127070,0.058801
,0.136969,0.058818
,0.136973,0.067048
,0.117250,0.067016
,0.117207,0.058846
,0.107366,0.067083
,0.107465,0.059026
,0.146989,0.045029
,0.157011,0.045058
,0.146978,0.051325
,0.156923,0.051492
,0.177070,0.045420
,0.167020,0.045165
,0.176911,0.051718
,0.166908,0.051547
,0.166659,0.067245
,0.166776,0.059050
,0.176732,0.059152
,0.176530,0.067326
,0.156753,0.067334
,0.156804,0.059128
,0.146868,0.058920
,0.146872,0.067158
,0.187102,0.045719
,0.196804,0.046103
,0.186896,0.051976
,0.196553,0.052303
,0.213997,0.047028
,0.205874,0.046561
,0.213649,0.053221
,0.205557,0.052752
,0.204971,0.068205
,0.205263,0.060066
,0.213261,0.060571
,0.213111,0.068640
,0.195990,0.067841
,0.196295,0.059678
,0.186407,0.067531
,0.186677,0.059383
,0.220838,0.047422
,0.226696,0.048132
,0.220452,0.053609
,0.226269,0.054000
,0.236714,0.049283
,0.231895,0.048744
,0.236025,0.054984
,0.231312,0.054402
,0.231991,0.069497
,0.231248,0.061936
,0.236357,0.062238
,0.237412,0.069495
,0.226269,0.069365
,0.225915,0.061551
,0.220009,0.061022
,0.220103,0.069028
,0.067412,0.074077
,0.060200,0.073677
,0.076036,0.074492
,0.066959,0.082157
,0.059661,0.081820
,0.075610,0.082486
,0.096520,0.075082
,0.085890,0.074868
,0.095947,0.083053
,0.085442,0.082799
,0.085244,0.098903
,0.085392,0.090826
,0.095814,0.091182
,0.095721,0.099263
,0.075290,0.098588
,0.075513,0.090526
,0.066420,0.098354
,0.058894,0.098096
,0.059368,0.089988
,0.066771,0.090264
,0.107053,0.075165
,0.117143,0.075167
,0.106518,0.083213
,0.116848,0.083293
,0.136933,0.075265
,0.127058,0.075208
,0.136838,0.083442
,0.126897,0.083372
,0.136390,0.099657
,0.126372,0.099607
,0.126608,0.091475
,0.136624,0.091560
,0.116285,0.099576
,0.116507,0.091418
,0.106199,0.091382
,0.106057,0.099519
,0.146812,0.075358
,0.156682,0.075514
,0.146733,0.083545
,0.156564,0.083691
,0.176333,0.075559
,0.166512,0.075463
,0.176209,0.083772
,0.166380,0.083716
,0.176006,0.100002
,0.166082,0.099952
,0.166230,0.091865
,0.176097,0.091914
,0.156204,0.099876
,0.156385,0.091833
,0.146323,0.099761
,0.146543,0.091689
,0.186196,0.075694
,0.195801,0.076015
,0.186089,0.083853
,0.195724,0.084142
,0.213183,0.076677
,0.204883,0.076352
,0.213352,0.084705
,0.204889,0.084460
,0.205134,0.100746
,0.204916,0.092630
,0.213494,0.092844
,0.213467,0.100997
,0.195948,0.100322
,0.195761,0.092272
,0.186047,0.100019
,0.186053,0.091952
,0.220402,0.076937
,0.226775,0.077113
,0.220810,0.084823
,0.227231,0.084933
,0.238109,0.076953
,0.232612,0.077107
,0.238557,0.084672
,0.233026,0.084916
,0.238480,0.100785
,0.233005,0.100933
,0.233279,0.092855
,0.238693,0.092675
,0.227208,0.100957
,0.227506,0.092890
,0.220763,0.100990
,0.220984,0.092873
,0.065939,0.106405
,0.058458,0.106177
,0.074855,0.106641
,0.065813,0.114387
,0.058411,0.114148
,0.074653,0.114626
,0.095419,0.107270
,0.084940,0.106967
,0.095183,0.115189
,0.084671,0.114912
,0.094740,0.130453
,0.084318,0.130264
,0.084535,0.122702
,0.094974,0.122945
,0.074396,0.130043
,0.074581,0.122449
,0.058206,0.129581
,0.058391,0.121936
,0.065794,0.122196
,0.065603,0.129816
,0.105739,0.107525
,0.115972,0.107603
,0.105503,0.115430
,0.115733,0.115543
,0.136166,0.107681
,0.126114,0.107656
,0.135956,0.115584
,0.125878,0.115574
,0.135590,0.130718
,0.125482,0.130726
,0.125675,0.123259
,0.135767,0.123249
,0.115303,0.130728
,0.115535,0.123248
,0.105066,0.130622
,0.105297,0.123150
,0.146105,0.107759
,0.156025,0.107833
,0.145942,0.115621
,0.155864,0.115676
,0.175878,0.108014
,0.165928,0.107896
,0.175771,0.115917
,0.165787,0.115714
,0.165599,0.130936
,0.165682,0.123393
,0.175680,0.123632
,0.175599,0.131198
,0.155608,0.130839
,0.155720,0.123330
,0.145604,0.130764
,0.145765,0.123269
,0.185998,0.108133
,0.196088,0.108362
,0.185920,0.116171
,0.196188,0.116361
,0.213878,0.108848
,0.205478,0.108633
,0.214272,0.116574
,0.205748,0.116478
,0.214033,0.131980
,0.205322,0.131901
,0.205658,0.124318
,0.214373,0.124370
,0.195637,0.131768
,0.195930,0.124259
,0.185780,0.123974
,0.185702,0.131504
,0.221040,0.108963
,0.227288,0.108974
,0.221464,0.116639
,0.227722,0.116700
,0.238367,0.108762
,0.232938,0.108907
,0.238600,0.116608
,0.233332,0.116670
,0.233649,0.132025
,0.233674,0.124354
,0.238907,0.124311
,0.239020,0.131950
,0.227846,0.132040
,0.228074,0.124377
,0.221444,0.132023
,0.221718,0.124381
,0.065312,0.137300
,0.057917,0.137052
,0.074092,0.137511
,0.065106,0.144746
,0.057736,0.144484
,0.073848,0.144958
,0.094460,0.137911
,0.084015,0.137725
,0.094170,0.145348
,0.083749,0.145152
,0.093609,0.159951
,0.083187,0.159770
,0.083471,0.152523
,0.093894,0.152715
,0.073338,0.159568
,0.073598,0.152316
,0.064635,0.159357
,0.057303,0.159140
,0.057522,0.151874
,0.064867,0.152103
,0.104807,0.138065
,0.115063,0.138173
,0.104522,0.145493
,0.114816,0.145562
,0.135399,0.138191
,0.125285,0.138171
,0.135188,0.145627
,0.125045,0.145567
,0.134736,0.160281
,0.124538,0.160178
,0.124786,0.152925
,0.134949,0.153010
,0.114274,0.160125
,0.114540,0.152888
,0.103967,0.160066
,0.104239,0.152836
,0.145423,0.138267
,0.155435,0.138391
,0.145234,0.145707
,0.155245,0.145896
,0.175538,0.138741
,0.165504,0.138512
,0.175521,0.146228
,0.165364,0.146045
,0.175154,0.160858
,0.164943,0.160754
,0.165146,0.153461
,0.175424,0.153595
,0.154897,0.160561
,0.155072,0.153299
,0.144846,0.160389
,0.145049,0.153099
,0.185634,0.138970
,0.195535,0.139190
