,-0.453261,0.178251,-0.015805
,-0.449029,0.179671,0.074298
,-0.405333,0.183650,0.154700
,-0.357779,0.185358,0.220604
,-0.218908,0.183862,0.299370
,-0.070281,0.172957,0.313416
,0.093955,0.178708,0.313995
,0.244137,0.185616,0.298698
,0.386821,0.252433,0.222429
,0.437446,0.250869,0.157776
,0.476571,0.247241,0.074073
,0.469019,0.245116,-0.014220
,0.428871,0.243541,-0.089984
,0.366832,0.239323,-0.166116
,0.230254,0.220521,-0.247465
,0.086178,0.198439,-0.287421
,-0.073344,0.216407,-0.290859
,-0.217768,0.235665,-0.258155
,-0.349952,0.238411,-0.169048
,-0.415439,0.244468,-0.094307
,-0.448295,0.245229,-0.015719
,-0.447284,0.246766,0.073472
,-0.413343,0.249886,0.159216
,-0.361618,0.251574,0.223289
,-0.219616,0.248670,0.293965
,-0.071449,0.229535,0.300726
,0.092578,0.234260,0.301769
,0.244717,0.252860,0.296419
,0.334691,0.001123,0.241284
,0.333953,0.000806,0.164100
,0.334684,0.000503,0.074389
,0.334865,0.002069,-0.015403
,0.334658,0.003998,-0.098192
,0.335787,0.003265,-0.189476
,-0.311892,-0.000194,0.240765
,-0.310899,-0.001058,0.163640
,-0.311517,-0.001859,0.074007
,-0.311634,-0.000758,-0.015740
,-0.311089,0.000667,-0.098482
,-0.311716,0.002435,-0.189785
,0.318141,0.323971,0.194933
,0.348650,0.343719,0.260565
,0.318520,0.330105,0.108758
,0.310385,0.300195,0.023934
,0.316962,0.286337,-0.057186
,0.308998,0.288325,-0.200490
,-0.290553,0.317538,0.194257
,-0.289353,0.322649,0.107285
,-0.285074,0.303483,0.020231
,-0.285257,0.285487,-0.059704
,-0.293643,0.291293,-0.206847
,0.330893,0.031945,-0.214403
,-0.309857,0.029983,-0.219788
,0.308341,0.097283,-0.193896
,-0.295339,0.103527,-0.208719
,0.311055,0.169900,-0.202315
,-0.285946,0.173936,-0.197858
,0.314280,0.236240,-0.207514
,-0.296068,0.238626,-0.209714
,-0.308757,0.036277,0.267348
,0.334256,0.037293,0.271703
,-0.296486,0.111381,0.255520
,0.321495,0.113087,0.257588
,-0.303365,0.186016,0.262826
,0.328630,0.186257,0.261983
,-0.307057,0.253017,0.266698
,0.331494,0.253328,0.265162
,-0.360800,0.106020,-0.123981
,-0.386508,0.043134,-0.142866
,-0.379008,0.009173,-0.152423
,-0.310706,0.000682,-0.150733
,-0.218521,-0.002277,-0.149788
,-0.068437,-0.003410,-0.146597
,0.093596,-0.001026,-0.146419
,0.242146,0.000607,-0.147836
,0.334261,0.004155,-0.150109
,0.402820,0.006710,-0.151757
,0.412369,0.038886,-0.141087
,0.396634,0.106045,-0.129087
,0.385038,0.176533,-0.123605
,0.396767,0.241143,-0.134438
,0.391492,0.293042,-0.133928
,0.320543,0.285041,-0.102795
,0.236335,0.266348,-0.091305
,0.088657,0.254483,-0.083185
,-0.067527,0.278314,-0.092018
,-0.209090,0.279605,-0.093812
,-0.279192,0.275493,-0.097762
,-0.372933,0.325544,-0.136179
,-0.380598,0.241338,-0.137643
,-0.376071,0.176262,-0.133562
,0.421044,0.542354,0.225024
,0.425481,0.554523,0.156714
,0.419881,0.567623,0.068306
,0.410627,0.562493,-0.019993
,0.403185,0.560080,-0.100591
,0.389870,0.550029,-0.150193
,0.372914,0.545254,-0.179151
,0.324870,0.561667,-0.190106
,0.233400,0.552789,-0.190026
,0.089731,0.544586,-0.189423
,-0.063816,0.551561,-0.189784
,-0.207627,0.553428,-0.189409
,-0.299531,0.560741,-0.189417
,-0.348967,0.548207,-0.179614
,-0.365025,0.553385,-0.150211
,-0.377194,0.562561,-0.100128
,-0.385310,0.561093,-0.018826
,-0.393468,0.564873,0.069584
,-0.400027,0.553623,0.157770
,-0.396275,0.542589,0.226322
,-0.353082,0.548027,0.229594
,-0.339231,0.553910,0.162380
,-0.331793,0.558611,0.074762
,-0.324820,0.550420,-0.013586
,-0.319079,0.545637,-0.095844
,-0.303429,0.539618,-0.146755
,-0.210063,0.529772,-0.151801
,-0.064333,0.530177,-0.150771
,0.089472,0.532326,-0.150676
,0.235413,0.530089,-0.151478
,0.329189,0.539767,-0.147764
,0.346626,0.542363,-0.096342
,0.351686,0.549979,-0.014656
,0.359434,0.556021,0.073556
,0.364676,0.554219,0.160562
,0.378483,0.546522,0.228078
,0.410038,0.407310,0.228304
,0.422005,0.483501,0.230155
,0.450379,0.407367,0.159037
,0.453956,0.489393,0.158038
,0.474730,0.410869,0.071051
,0.466562,0.503089,0.068653
,0.467273,0.406999,-0.018407
,0.462365,0.501193,-0.022057
,0.438973,0.400151,-0.097699
,0.441560,0.494169,-0.103290
,0.398163,0.399231,-0.136454
,0.413053,0.489201,-0.149678
,0.362130,0.399352,-0.163341
,0.381418,0.491277,-0.183427
,0.319622,0.393476,-0.214816
,0.328564,0.508639,-0.220747
,0.235521,0.390334,-0.253448
,0.240019,0.531942,-0.253352
,0.088906,0.387765,-0.284774
,0.090971,0.550202,-0.262346
,-0.072051,0.397664,-0.291277
,-0.066663,0.541024,-0.257837
,-0.219453,0.397924,-0.261444
,-0.216323,0.527541,-0.250196
,-0.296941,0.396889,-0.214961
,-0.306101,0.506964,-0.222660
,-0.342933,0.398919,-0.168237
,-0.356802,0.493696,-0.183302
,-0.374131,0.400053,-0.137607
,-0.385732,0.491785,-0.148523
,-0.412139,0.401943,-0.096859
,-0.414555,0.496026,-0.102268
,-0.444592,0.407257,-0.018673
,-0.436785,0.501676,-0.020952
,-0.448896,0.409918,0.071633
,-0.442321,0.501587,0.069821
,-0.426489,0.406619,0.160039
,-0.431033,0.488376,0.159466
,-0.387823,0.406799,0.230407
,-0.398655,0.483581,0.231933
,-0.334057,0.412170,0.249556
,-0.341290,0.490435,0.241940
,-0.285527,0.409919,0.187134
,-0.299802,0.493781,0.174310
,-0.269699,0.401713,0.098279
,-0.285295,0.495577,0.085899
,-0.269981,0.386276,0.008423
,-0.281543,0.483164,-0.003755
,-0.284400,0.371469,-0.073013
,-0.289707,0.465970,-0.086112
,-0.291911,0.363690,-0.116427
,-0.292925,0.455415,-0.129518
,-0.215717,0.368237,-0.090157
,-0.215761,0.467289,-0.103153
,-0.069104,0.357395,-0.070675
,-0.067158,0.464738,-0.102280
,0.090513,0.344217,-0.078083
,0.091547,0.458475,-0.100295
,0.240375,0.358141,-0.093260
,0.241591,0.458634,-0.108158
,0.320655,0.360205,-0.112741
,0.321361,0.454451,-0.128254
,0.314572,0.367902,-0.071261
,0.314236,0.465431,-0.086357
,0.295050,0.383344,0.009268
,0.307515,0.481068,-0.004191
,0.290999,0.400757,0.098766
,0.312017,0.492674,0.085097
,0.307640,0.409391,0.187609
,0.326007,0.491151,0.173402
,0.357545,0.412531,0.248894
,0.366385,0.489080,0.240550
,0.385283,0.306421,0.221564
,0.437952,0.335266,0.155961
,0.479612,0.334405,0.073444
,0.464857,0.331165,-0.014205
,0.422179,0.326583,-0.088628
,0.367657,0.325367,-0.167669
,0.222695,0.273407,-0.236925
,0.085130,0.295016,-0.293457
,-0.074190,0.309566,-0.294260
,-0.213878,0.320752,-0.252321
,-0.371835,0.336994,0.227150
,-0.406404,0.303588,0.155743
,-0.447452,0.300929,0.072758
,-0.444825,0.298721,-0.014831
,-0.401641,0.296118,-0.088948
,-0.350285,0.324239,-0.172015
,0.317660,0.342360,0.195796
,0.334544,0.314050,0.272911
,0.322630,0.338508,0.106849
,0.316159,0.312636,0.021039
,0.326335,0.294683,-0.059246
,0.310190,0.318023,-0.202474
,-0.296579,0.341583,0.194424
,-0.325529,0.343580,0.262066
,-0.309352,0.314052,0.272488
,-0.295601,0.334186,0.105424
,-0.290938,0.316432,0.018086
,-0.291753,0.297359,-0.062769
,-0.294815,0.321604,-0.209138
,0.398087,0.323912,-0.137090
,0.308342,0.268889,-0.093109
,0.238694,0.282353,-0.094060
,0.088440,0.267308,-0.083368
,-0.068418,0.289142,-0.093203
,-0.210860,0.291369,-0.097679
,-0.290273,0.288360,-0.108112
,-0.371899,0.293401,-0.134629
,0.388340,0.320378,0.222401
,0.429601,0.318797,0.152681
,0.479113,0.315822,0.073512
,0.463355,0.312706,-0.012923
,0.415659,0.309442,-0.085254
,0.369091,0.307080,-0.169077
,0.223501,0.288525,-0.238451
,0.084222,0.276056,-0.290380
,-0.074009,0.289779,-0.293722
,-0.212610,0.302394,-0.249914
,-0.365117,0.319911,0.224937
,-0.404518,0.317855,0.154540
,-0.446569,0.315321,0.072113
,-0.442961,0.312933,-0.014433
,-0.397348,0.309841,-0.087362
,-0.349727,0.305957,-0.170675
,0.330307,0.330792,0.196128
,0.345758,0.326421,0.264400
,0.332781,0.326675,0.108611
,0.324328,0.298350,0.023993
,0.329773,0.279505,-0.055746
,0.305719,0.301065,-0.195787
,-0.305289,0.325908,0.194743
,-0.322192,0.326076,0.265211
,-0.304075,0.319489,0.106974
,-0.299469,0.302289,0.020355
,-0.299465,0.282957,-0.059466
,-0.290927,0.304799,-0.203285
,0.390514,0.307175,-0.133673
,0.317507,0.268453,-0.099152
,0.236446,0.265877,-0.101294
,0.087970,0.252825,-0.091913
,-0.067366,0.275178,-0.100716
,-0.208432,0.275072,-0.101504
,-0.287661,0.272258,-0.103457
,-0.369413,0.307617,-0.134039
,0.368123,0.001857,0.207025
,0.369629,0.001494,0.119280
,0.370152,0.001780,0.029313
,0.370094,0.004027,-0.059849
,0.369483,0.005011,-0.127317
,0.172952,-0.002396,0.210360
,0.172982,-0.001327,0.121353
,0.173106,-0.000669,0.031545
,0.172945,-0.000904,-0.056304
,0.173087,-0.002134,-0.122933
,0.012377,-0.005877,0.210564
,0.012504,-0.004404,0.121562
,0.012488,-0.002115,0.031224
,0.012412,-0.001051,-0.057083
,0.012500,-0.002447,-0.123716
,-0.149004,-0.007550,0.210216
,-0.148861,-0.007702,0.121474
,-0.148931,-0.006666,0.031358
,-0.148929,-0.005615,-0.057152
,-0.148798,-0.006208,-0.124286
,-0.269934,-0.003537,0.208123
,-0.270022,-0.004462,0.119488
,-0.270382,-0.004629,0.029706
,-0.270089,-0.002717,-0.059371
,-0.269743,-0.001868,-0.127248
,0.401630,0.559250,0.199872
,0.395476,0.563154,0.113819
,0.388776,0.563544,0.026444
,0.379392,0.560771,-0.061646
,0.373848,0.554277,-0.126607
,0.173221,0.298553,0.241159
,0.178695,0.299905,0.153880
,0.174107,0.326412,0.067641
,0.173359,0.309270,-0.019865
,0.169627,0.277960,-0.076545
,0.008611,0.269786,0.248260
,0.008291,0.274538,0.165376
,0.008760,0.286894,0.075932
,0.009073,0.296895,-0.012956
,0.008496,0.262599,-0.067113
,-0.152165,0.288181,0.239085
,-0.155791,0.292211,0.152564
,-0.150224,0.316216,0.066358
,-0.148180,0.322329,-0.023297
,-0.143889,0.288864,-0.077269
,-0.264012,0.317385,0.239184
,-0.262901,0.329521,0.151256
,-0.260015,0.324180,0.063186
,-0.260186,0.309374,-0.025057
,-0.258957,0.289519,-0.087589
,0.423206,0.010686,0.210520
,0.431268,0.004536,0.120232
,0.431434,0.007297,0.029511
,0.431712,0.007607,-0.060605
,0.430273,0.008661,-0.130065
,0.399664,0.072469,0.190784
,0.458902,0.070011,0.119292
,0.473311,0.067703,0.029874
,0.462811,0.070186,-0.059449
,0.418561,0.071671,-0.114128
,0.406714,0.149060,0.192600
,0.461943,0.146366,0.118800
,0.482441,0.143410,0.030441
,0.451862,0.143183,-0.052774
,0.408190,0.142524,-0.109055
,0.410827,0.218869,0.195024
,0.461859,0.216022,0.118002
,0.481551,0.212889,0.030216
,0.453598,0.212525,-0.056120
,0.410633,0.209803,-0.112888
,0.407543,0.282577,0.193022
,0.458264,0.279978,0.115701
,0.481919,0.276816,0.028897
,0.449241,0.275587,-0.056045
,0.412716,0.273119,-0.116729
,0.373589,0.012294,-0.206563
,0.173770,-0.005449,-0.206659
,0.012473,-0.006212,-0.205819
,-0.149560,-0.006388,-0.208276
,-0.271762,-0.002899,-0.212476
,0.339988,0.063242,-0.178210
,0.173101,0.037160,-0.252442
,0.011267,0.024593,-0.249548
,-0.150551,0.036432,-0.255394
,-0.267811,0.058313,-0.235260
,0.341403,0.137945,-0.183277
,0.169916,0.106151,-0.266946
,0.009666,0.087488,-0.275888
,-0.148119,0.120975,-0.267777
,-0.252559,0.134105,-0.218844
,0.335216,0.207386,-0.181115
,0.166205,0.174369,-0.269942
,0.007113,0.165002,-0.290320
,-0.150093,0.194805,-0.277012
,-0.257339,0.205705,-0.225712
,0.343556,0.268909,-0.188791
,0.160419,0.239051,-0.265515
,0.005621,0.238343,-0.298382
,-0.147478,0.259365,-0.268274
,-0.262938,0.268322,-0.233560
,-0.391731,0.023870,-0.174775
,-0.407034,0.011711,-0.061409
,-0.407244,0.010526,0.028611
,-0.407191,0.008819,0.119375
,-0.400009,0.013262,0.210246
,-0.353662,0.069406,-0.146909
,-0.435220,0.072130,-0.059304
,-0.447505,0.070597,0.029337
,-0.435787,0.074899,0.119232
,-0.378216,0.077117,0.189196
,-0.354890,0.141550,-0.147018
,-0.429570,0.143567,-0.054482
,-0.457088,0.143279,0.029654
,-0.429083,0.146572,0.115250
,-0.381817,0.150330,0.193745
,-0.354275,0.210365,-0.144762
,-0.436079,0.212149,-0.058600
,-0.455469,0.212448,0.029091
,-0.434684,0.215300,0.117860
,-0.380714,0.218803,0.192634
,-0.362915,0.269730,-0.154684
,-0.430210,0.275908,-0.057676
,-0.455755,0.276564,0.028656
,-0.430278,0.279198,0.115834
,-0.385510,0.281841,0.196084
,-0.349480,0.013115,0.258897
,-0.149342,-0.000075,0.268077
,0.012292,0.001844,0.268364
,0.173165,0.004041,0.268250
,0.294300,0.002052,0.267427
,-0.322715,0.072991,0.234357
,-0.149425,0.058836,0.303115
,0.012615,0.058150,0.306314
,0.174310,0.063375,0.302574
,0.293444,0.071280,0.285756
,-0.328687,0.150662,0.240682
,-0.149521,0.141934,0.309816
,0.012242,0.138640,0.316289
,0.174804,0.145783,0.309804
,0.292749,0.150623,0.282492
,-0.332730,0.219368,0.244705
,-0.150606,0.209459,0.305770
,0.010864,0.203458,0.310171
,0.174742,0.215878,0.307678
,0.293902,0.220075,0.282541
,-0.337274,0.283824,0.249551
,-0.150535,0.262752,0.287310
,0.009452,0.247429,0.288849
,0.173246,0.270068,0.288181
,0.295149,0.286280,0.283196
,0.292748,0.000678,0.208503
,0.293165,0.000571,0.119684
,0.293486,0.001138,0.029804
,0.293421,0.003557,-0.059322
,0.293115,0.003235,-0.126533
,-0.352465,0.006383,0.206173
,-0.353725,0.003287,0.118636
,-0.354125,0.003297,0.028656
,-0.353873,0.005206,-0.060656
,-0.353094,0.006160,-0.128189
,0.290884,0.320934,0.239392
,0.291959,0.340959,0.153088
,0.287940,0.326232,0.065600
,0.290426,0.309533,-0.022570
,0.284876,0.551778,-0.170525
,-0.376581,0.558856,0.201225
,-0.369425,0.563537,0.114958
,-0.361905,0.563383,0.027567
,-0.353574,0.560200,-0.060455
,-0.336744,0.557785,-0.168320
,0.295308,0.000322,-0.210607
,-0.356054,0.014520,-0.204443
,0.285598,0.056526,-0.224339
,-0.320938,0.063904,-0.177872
,0.281127,0.128099,-0.224802
,-0.323551,0.141921,-0.179032
,0.279473,0.197535,-0.228007
,-0.320699,0.208697,-0.175308
,0.273285,0.260437,-0.220738
,-0.331461,0.268856,-0.187198
,-0.271563,-0.000117,0.266777
,0.379803,0.011335,0.257174
,-0.268244,0.068336,0.283507
,0.357529,0.075587,0.237567
,-0.266414,0.149442,0.281581
,0.359324,0.150513,0.235792
,-0.268665,0.220141,0.283151
,0.363916,0.219842,0.238857
,-0.269201,0.284623,0.280779
,0.365705,0.284356,0.241912
,0.368729,0.012360,-0.170895
,0.173482,-0.003700,-0.167086
,0.012539,-0.005539,-0.167323
,-0.149169,-0.007412,-0.168696
,-0.270122,-0.002114,-0.172293
,0.362026,0.556421,-0.168710
,0.165236,0.533182,-0.169770
,0.012515,0.539357,-0.169906
,-0.139478,0.537712,-0.169909
,-0.259416,0.547189,-0.169440
,0.416410,0.021554,-0.174008
,0.380832,0.066395,-0.144891
,0.379554,0.141915,-0.146774
,0.372770,0.209512,-0.143986
,0.385663,0.270198,-0.155652
,-0.406303,0.012205,-0.130943
,-0.388768,0.073286,-0.114007
,-0.383535,0.142970,-0.109478
,-0.393490,0.210695,-0.115420
,-0.393614,0.273520,-0.118150
,0.293752,0.001959,-0.170908
,-0.352394,0.013432,-0.171550
,0.287173,0.278828,-0.081777
,-0.347500,0.557295,-0.126171
,0.438568,0.445622,0.200662
,0.464394,0.453472,0.114537
,0.473275,0.455543,0.024168
,0.458709,0.449551,-0.064901
,0.427629,0.443699,-0.127706
,0.392519,0.441587,-0.162054
,0.353388,0.444456,-0.200077
,0.289437,0.453132,-0.240099
,0.171629,0.461448,-0.279522
,0.010785,0.461732,-0.284124
,-0.149544,0.462175,-0.274144
,-0.269513,0.451125,-0.244303
,-0.334067,0.445672,-0.194243
,-0.364568,0.444890,-0.160248
,-0.394685,0.446625,-0.123541
,-0.429593,0.450854,-0.063024
,-0.447487,0.455392,0.025481
,-0.441664,0.452309,0.115848
,-0.413525,0.445223,0.201183
,-0.365127,0.449447,0.247783
,-0.310612,0.453201,0.220731
,-0.280797,0.451602,0.136564
,-0.272210,0.442419,0.047290
,-0.277627,0.425027,-0.041545
,-0.299840,0.411996,-0.104960
,-0.262895,0.411144,-0.113360
,-0.146635,0.417729,-0.085978
,0.011029,0.399532,-0.089520
,0.170624,0.405141,-0.095027
,0.290916,0.408069,-0.111497
,0.330163,0.409503,-0.102957
,0.302944,0.422810,-0.041115
,0.296404,0.440512,0.047296
,0.305139,0.449662,0.136424
,0.333017,0.452367,0.221310
,0.396125,0.448651,0.245366
,0.440556,0.520523,0.200966
,0.424604,0.366541,0.198200
,0.449958,0.538853,0.112638
,0.463696,0.367180,0.115892
,0.444631,0.543573,0.023325
,0.479924,0.365902,0.027410
,0.437003,0.542986,-0.065580
,0.449637,0.359870,-0.058034
,0.418275,0.530983,-0.129217
,0.417202,0.355695,-0.119458
,0.393718,0.525836,-0.168283
,0.377985,0.356352,-0.149138
,0.354542,0.537922,-0.197908
,0.342931,0.356533,-0.179016
,0.287279,0.561524,-0.218828
,0.278634,0.344793,-0.230216
,0.166906,0.559740,-0.222713
,0.164959,0.333694,-0.274705
,0.012503,0.555451,-0.221734
,0.006259,0.336941,-0.298497
,-0.141540,0.561287,-0.222675
,-0.151834,0.351786,-0.280528
,-0.262309,0.558677,-0.218524
,-0.263876,0.352383,-0.236826
,-0.337138,0.536942,-0.195404
,-0.323896,0.354702,-0.193050
,-0.370669,0.530362,-0.169187
,-0.361502,0.356766,-0.155872
,-0.394257,0.535442,-0.129836
,-0.393804,0.357057,-0.120364
,-0.413284,0.546245,-0.065508
,-0.429063,0.360710,-0.059425
,-0.421367,0.544875,0.024153
,-0.453975,0.365578,0.027409
,-0.424519,0.537017,0.113780
,-0.437294,0.366280,0.116238
,-0.417190,0.520443,0.202426
,-0.399402,0.366285,0.199156
,-0.371424,0.524114,0.245692
,-0.362267,0.369423,0.247872
,-0.325256,0.529370,0.210658
,-0.299291,0.372734,0.234218
,-0.309512,0.534809,0.123615
,-0.280164,0.365315,0.147904
,-0.301843,0.532882,0.035224
,-0.273835,0.351133,0.058564
,-0.297376,0.520890,-0.053798
,-0.276319,0.335113,-0.029909
,-0.304062,0.505151,-0.119495
,-0.295868,0.323435,-0.093878
,-0.263683,0.508287,-0.130076
,-0.262424,0.321583,-0.104292
,-0.142475,0.507960,-0.125478
,-0.147295,0.317226,-0.076236
,0.012332,0.507786,-0.123740
,0.009812,0.290962,-0.064385
,0.167687,0.497577,-0.125774
,0.170001,0.307492,-0.079267
,0.289466,0.505239,-0.135590
,0.290881,0.316227,-0.098063
,0.327901,0.505794,-0.119733
,0.329301,0.320370,-0.091304
,0.325502,0.518483,-0.054397
,0.307577,0.331860,-0.027727
,0.329200,0.530073,0.034309
,0.297554,0.349578,0.059937
,0.335849,0.533025,0.122237
,0.298216,0.364692,0.149456
,0.350785,0.527196,0.209361
,0.321260,0.373585,0.234821
,0.403597,0.522630,0.243722
,0.378759,0.370503,0.249650
,0.407444,0.323928,0.191929
,0.456918,0.321104,0.113935
,0.481555,0.318743,0.028662
,0.437772,0.315071,-0.051369
,0.402492,0.311880,-0.112722
,0.344677,0.309478,-0.178153
,0.160452,0.283039,-0.267147
,0.004956,0.284708,-0.300875
,-0.150316,0.303014,-0.277248
,-0.383838,0.323052,0.194365
,-0.351793,0.324225,0.246791
,-0.426370,0.320576,0.113552
,-0.457073,0.318458,0.028237
,-0.419318,0.315272,-0.053654
,-0.256212,0.307824,-0.224759
,-0.360844,0.310728,-0.154631
,0.369145,0.325280,0.249111
,0.268594,0.300418,-0.214282
,-0.321443,0.309339,-0.187160
,0.325785,0.329958,0.238466
,0.333882,0.336878,0.152053
,0.327633,0.314988,0.065708
,0.327276,0.291380,-0.018997
,-0.305030,0.328897,0.236855
,-0.307208,0.329515,0.150527
,-0.299265,0.312986,0.063383
,-0.299387,0.295971,-0.023047
,0.383430,0.310991,-0.154949
,0.331206,0.275243,-0.083987
,-0.299645,0.278147,-0.087723
,-0.381856,0.312656,-0.113332
,0.167882,0.271438,-0.102697
,0.009226,0.252127,-0.088400
,-0.142477,0.276516,-0.097475
,-0.258029,0.275859,-0.109243
,0.287591,0.270921,-0.104021
,0.406208,0.316207,0.191681
,0.454638,0.313671,0.113166
,0.481684,0.310851,0.028804
,0.437695,0.307411,-0.051252
,0.400719,0.304303,-0.111769
,0.345455,0.301720,-0.178871
,0.159893,0.274825,-0.265798
,0.004907,0.276445,-0.300377
,-0.149972,0.295026,-0.276122
,-0.381951,0.315469,0.193856
,-0.349058,0.316965,0.247048
,-0.426244,0.312794,0.113683
,-0.457124,0.310603,0.028429
,-0.418556,0.307580,-0.053112
,-0.256456,0.300070,-0.224917
,-0.361471,0.302991,-0.154647
,0.367006,0.318327,0.250099
,0.267817,0.292821,-0.212973
,-0.320849,0.301683,-0.186291
,0.325954,0.323270,0.237994
,0.331891,0.332002,0.152227
,0.324722,0.310463,0.066987
,0.323625,0.287493,-0.018510
,-0.303248,0.322471,0.236935
,-0.303209,0.323012,0.150861
,-0.297075,0.307989,0.064301
,-0.296698,0.291361,-0.022135
,0.382253,0.303303,-0.154312
,0.326386,0.272068,-0.082212
,-0.295917,0.274313,-0.085616
,-0.381964,0.304903,-0.113193
,0.167405,0.263058,-0.097988
,0.008335,0.246655,-0.085811
,-0.141790,0.272254,-0.094622
,-0.256768,0.273223,-0.105079
,0.285748,0.266179,-0.101252
,0.376162,0.002187,0.238156
,0.241789,-0.000325,0.209475
,0.292785,0.000604,0.164730
,0.401409,0.003197,0.207310
,0.241945,0.000271,0.120478
,0.293348,0.000566,0.074720
,0.404160,0.003299,0.119737
,0.242150,0.001585,0.030338
,0.293513,0.002429,-0.015119
,0.404545,0.003882,0.029379
,0.242091,0.002382,-0.057909
,0.293279,0.003642,-0.097778
,0.404776,0.005952,-0.060419
,0.242062,0.001327,-0.124758
,0.294420,0.001269,-0.188798
,0.400791,0.006405,-0.172528
,0.173056,-0.002715,0.244060
,0.093320,-0.003937,0.210556
,0.172979,-0.001905,0.166529
,0.093399,-0.002242,0.121531
,0.173066,-0.000737,0.076202
,0.093411,-0.000916,0.031714
,0.173048,-0.000651,-0.012781
,0.093342,0.000028,-0.056482
,0.172963,-0.001454,-0.094380
,0.093462,-0.000330,-0.123460
,0.173670,-0.004446,-0.184923
,0.012300,-0.005732,0.244292
